"","url","title","total_price","hu_xin","mian_ji","unit_price","chao_xiang","lou_ceng","zhuang_xiu","xiao_qu","qu_yu","xue_xiao","jianzu_year","id","publish_date","core_maidian","imgs"
"423","http://esf.gz.fang.com/chushou/18_221927342_12641985x2811537048_165612853.htm","光明南路精装3房通风采光好","125","3室1厅1卫","76.1","16426元/平米","南北","低层","精装修","光明南路小区","番禺市桥北","市桥南阳里小学","1995年","221927342","2018-03-01","*理由：1.户型好：此房为精装修3室。格局好，可直接入住。2.价格低：业主着急卖，价格低。南阳里省一级学位房3.楼层好：视野好前后无遮挡。4.地段好：多路公交车经过，交通便利。","['http://cdnsfb.soufunimg.com/viewimage/3/2018_3/1/M13/44/85d046c7616043adaf6cc16364bb19c8/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/13797887ef94449eaf4c4e79de206f09/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/11a3887bd814489ea9bce01c572cbc2a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/42b3facd1d63419bb42813fac2a91cd9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/cb50baa724784f478f1c2fc6cf37589f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/07bc0270882f4f379b520dfad95e273d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/44/02b5ed8248844d5b8a95945bab66ac77/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M13/45/406bca4e58f045eaacc2ff5382860f98/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/95be80387d7f4d458efd21daf78bc91c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/706db3de52b2461f924917d9e0994783/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/c26d34d9d23c4ee4a2edbc2d4e192cfb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/77bbe5d610214992b360ce6be7674968/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/97752aa28a894281b8a5862ddc66204d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/ed12d05ee43546f0807268f59fe5d0eb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/33fd42272370411b8bfbbd702d8e4e51/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/f8937350e5c14b92a23f5f9f933dbe7f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/66fc277437a8424399984f188ebdc6b6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M13/45/25fe4d0fe675489bafd41f4bb8286304/126x82c.jpg']"
"424","http://esf.gz.fang.com/chushou/18_222274157_12966203x2811327094_166025808.htm","西丽园品质小区近3号线南北对流交通便利采光好带学业","105","2室1厅1卫","80","13125元/平米","南","中层","精装修","西丽园","番禺石碁","市桥南阳里小学","2000年","222274157","2018-03-09","核心卖点户型：2室1厅1厨1卫1阳台朝向：朝南格局方正使用；1、客厅宽敞舒适、落地阳台让充足的阳光不留余地的照进来；2、卧室温馨，面积合理；3、厨房宽敞，让您和家人有足够的空间展现私家厨艺；4、连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友三、社区介绍：环境优美适文素质高物业管理完善；1、小区治安好；安静安全2、小区的，属于低密度社区，适住；3、小区高，让您感受花园一样的家。","['http://img1.soufunimg.com/viewimage/agents/2011_07/08/13/82/98/gz/houseinfo/400364207200/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M1F/1A/FD/ChCE4VqfTCaIZRq4AAKXbDiPf4kAA_xswLcQlkAApeE997/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/09/M02/1B/08/ChCE4VqiFPuIRTedAAK4WsYJXk8AA_2PwPIS1QAArhy443/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M1C/1A/FD/ChCE4FqfTCSIDqSjAAIHer_i-L4AA_xxABNrKoAAgeS193/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M0A/1A/FC/ChCE4FqfTB-IaaK6AAHpbVQ4_DIAA_xiwPp43YAAemF796/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M0C/1A/FD/ChCE4FqfTCCIC0ZXAAKZhLCUx6UAA_xsAGIFkoAApmc272/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/09/M0D/1B/09/ChCE4VqiFQCIa-v6AAJ6BGtArewAA_2WAHSZH0AAnoc017/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M14/1A/FD/ChCE4lqfTCOIVTWTAAI3W0MDrhgAA_xvwHvBtAAAjdz360/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M03/1A/FD/ChCE4lqfTB-Iat_mAAKLwHfMX-QAA_xowJ4w2EAAovY043/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898130839_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898003670_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898007242_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898005094_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898006153_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256898010831_000/126x82c.jpg']"
"425","http://esf.gz.fang.com/chushou/18_210994028_12912825x2811284486_165648113.htm","禺秀园实用两房一梯两户住家装修中间位置","105","2室2厅1卫","78","13462元/平米","南北","低层","精装修","禺秀园","番禺市桥北","市桥南阳里小学","1998年","210994028","2018-03-04","欢迎点击我的网店！我会真诚对待每一位客户！希望我的真诚和专业为您提供更好的服务，选择我不后悔！！！【更多·放心房·请点击】靓点A：步行到地鐵3號线（市桥）只需十芬钟，入读南阳里小學，南北对流！靓点B：园林小区管理,中間位置,证够两年，住家装修，即买即入住!如未能及时回复您，请致电或者添加微信，手机号同步微信。如未能及时回复您，请致电或者添加微信，手机号同步微信。13824451183","['http://cdnsfb.soufunimg.com/viewimage/3/2017_10/10/M15/24/39237555f729443abb81369bc47bd5dd/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/b9e2fa5959b84a4bad8a6b1939910b43/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/b9e2fa5959b84a4bad8a6b1939910b43/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/7d18eadda1534c90abae175c69c20ac5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/c66f768baa7f4778a74cbfed3fb57555/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/7d18eadda1534c90abae175c69c20ac5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/cdf616a7d71743b9ab6b72b7b96dac59/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/6d5aa27a90f14136a18fa936da5ddf54/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/4d199dd2dccc4fa0b4b9edf604babc78/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/23/32f0fe793c294a88b9fbce40653ebee7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/2c588d32a4ac4fd394733952e521c2b2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/d9f7e4c3323949438984de150f831b04/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/43140e092c9e4a4081d35fd2691e050c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/52eae166b85449b9b491a21d5c3aff07/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/98b0f2176eac419e9d317295e176a8fc/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/366c6d7440e0494297321b897a6cf9b9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/10/M15/24/b4e1e35f61bf4a58b8032968fe9986b1/126x82c.jpg']"
"426","http://esf.gz.fang.com/chushou/18_222191470_12946139x2811537048_165978773.htm","光明南路少有的房子卖一套少一套现在至此一套一套！！！","125","2室1厅1卫","76.1","16426元/平米","南","高层","精装修","光明南路小区","番禺市桥北","市桥南阳里小学","1996年","222191470","2018-03-07","朝向：南向随时可以看房郭生：15217199787微信同号","['http://hi1grvrcg7xin1ne6w8.exp.bcevod.com/mda-ic6ppdhabcvkbbns/mda-ic6ppdhabcvkbbns.jpg','http://img1.soufunimg.com/viewimage/agents2/2011_06/03/17/71/39/gz/houseinfo/409320042700/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M0D/1A/FF/ChCE4VqfpYGIQ-OIAAH5dcflkeQAA_yxgEh34UAAfmN492/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M0E/1A/FF/ChCE4lqfpYKIYZXDAAGg-q0e8O8AA_yvwAwfPsAAaES151/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M11/1A/FF/ChCE4FqfpYOIcdyoAAIjGczR07sAA_yyQD9kksAAiMx034/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M19/1B/00/ChCE4FqfpYWIJ03lAAE9TAzzCTEAA_y0gAUjIoAAT1k168/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M17/1A/FF/ChCE4VqfpYWIUcr7AAHaD0TKyREAA_ywAHWn3cAAdon179/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M1B/1A/FF/ChCE4lqfpYiIFXoUAAGALwybDvYAA_yxAFye4oAAYBH863/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/07/M21/1A/FF/ChCE4lqfpY2ISxLgAAF3syZNYykAA_yvAKU9AcAAXfL329/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271155537_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271159399_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271168084_000/126x82c.jpg']"
"427","http://esf.gz.fang.com/chushou/18_219377028_12472272x2811537048_165816219.htm","光明南路中高层精装两房送精装天台","102","2室1厅1卫","67","15224元/平米","南北","中层","精装修","光明南路小区","番禺市桥北","市桥南阳里小学","1996年","219377028","2018-02-26","1，房屋介绍：3房1厅1卫，温馨舒适，宽敞明亮，南北对流全明屋，毗邻先锋小学。2，房屋信息：带市一级先锋小学学位，产权清晰，石米混合可优先选择商业贷款。3，价格优势：此房满五年，税费低，业主诚意出售看房并亲自委托钥匙方便看房。4，该物业图片仅供参考，正在装修中，效果同等效果。业主心态业主急需除名换房，为了更好的出售该房，特意全部重新翻修过小区配套交通：出门有公交站，公交四个站到地铁站教育：桥东小学，周边多个幼儿园，中学电脑派位医疗：番禺中医院、何贤纪念医院服务介绍诚实守信不浪费客户的时间，能尽快了解买卖双方需求，按照您的要求选择适合您的房源，帮您找到满意的家！！","['http://img1.soufunimg.com/viewimage/agents2/2011_06/03/17/71/39/gz/houseinfo/409320042700/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/2388888f71ea4d18bb3ccffdfccb23f7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/37f9fd8c3d6d4db48f12d34ac0318fa8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/67cea7bda29048e5a03bc992df7c8267/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/4fd17f4b464e4274966c6b5d4a9f6e1d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/ff386138e6204d5dbb3d86cc8af57769/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/e8e172ad586b420d82a7c93686e768d5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M12/29/c477fb570bf74a3fa6b104faee462b3d/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271780347_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271174819_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_12/08/gz/project/1260271159399_000/126x82c.jpg']"
"428","http://esf.gz.fang.com/chushou/18_222365144_11993393x2811284486_166025334.htm","禺秀园南北通透可公积金产权清晰配套成熟交通便利","130","3室2厅2卫","97","13402元/平米","南","中层","精装修","禺秀园","番禺市桥北","市桥南阳里小学","2003年","222365144","2018-03-11","房源真实无误！钥匙在手！看房方便！1.刚需户型，静中带旺，适意度过还是未来投/资，易出租，好转手！总价低，接受的人群大！2.环境舒适，户型端正，采光好，小区绿化率达到35%，3.地段地段还是地段买到一个好的地段能令房子升/值/空/间/大","['http://hbvideoagent.soufunimg.com/2018/03/11/houset/screenshot/87dbe49a8b4f43d68f16aed29acc02f0.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_3/11/M11/58/64ac609acf924b85b5d3b2a79db4f90e/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/d9b51530e5ad45659d5bc367b4a3ad36/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/58/8dec82b1173644da869806234d69226a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/2758f84b92cd44c8b73b4b858c83f665/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/3f7c20e6156745e3aa4df74b138818bf/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/f5045e72fe6247879b6b3f8d71c626a1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/d9c5d2d4b6284e228e156707d40b36b6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/a45fee7758f04dbea9afe7718e11c98b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/d02082a7e04446e98359faaf06d953f8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/11/M11/59/7e2ca34a79ad41d1b972286382107961/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/1556b178659b4a3eaef941a9fb9e4069/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/f17f806630624fcaaad94ba5803c341c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/f3393f088abd4c13a814be85e2935399/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/9db9b45c19b14a9a865107e4a221e865/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/40ad183250824da6ac48d8a91b5f3510/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/cab57e1b618344aaa942087d9335308d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/4212a628ae534e1db953b3cf3a0479e9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/5e30384653ab46938c7d6803c0e59332/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/493c5b38434b4bc3845bd227f7567ce8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/11/M11/59/5af4e2ec6c644b9f86bcda880d83c059/126x82c.jpg']"
"429","http://esf.gz.fang.com/chushou/18_222414498_11994162x2811284486_164659058.htm","禺秀园房型对流通风三房125万急售","128","3室2厅2卫","89","14382元/平米","南北","高层","精装修","禺秀园","番禺市桥北","市桥南阳里小学","1998年","222414498","2018-03-12","个人房源见解：1】小区介绍：是一个成熟的小区，现又继续完善小区发展！2】房源介绍：1）格局：3室，精装修。2）朝向：南北通透3）房产证：产权清晰，交易便捷，快速！4）：。购买二手房需要交的税费：A：营业税成交价X5.6%（房产证过5年免征收）B：个人所得税：成交价X1%C：契税：成交价X1%（90平方以下1%，90平方到144平方1.5%，144平方以上3%，套房以上3%0）D：交易管理费：面积X3（买卖双方每3元）E：房屋权登记费：50元一本，每多一本10元。如此房源不适合你。请点击我的头像，便又更多的房源任君选择！房源图片","['http://cdnsfb.soufunimg.com/viewimage/3/2017_7/18/M9/44/5592870e9a974943bb8074f77d978499/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_7/18/M9/44/59dc8aea9be346d686a9010f8f1c730f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_7/18/M9/44/ce02d0cae5324d5aa588673a19c6813c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_7/18/M9/44/e39ed896bf4c41dbbdb9240cc6447871/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_7/18/M9/44/50c18148b2484115b2900d4984a8764e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_7/18/M9/44/dba8e49332e747efa7d4c15b26e8cf37/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/4c11387231d74e2fbda5f35a37298b54/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/5f4ff86dcc75475f9ecd743616de4624/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/ae1c0ce626074adcb63cb6be745f5e82/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/6e18d437350848fd9f04e5c4f4b804c9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/24cb136a874a4929b2acba424e27c0c9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_7/18/M9/44/9bd9a8ea51e84ce0ab2b8ad18b5f4cbc/126x82c.jpg']"
"430","http://esf.gz.fang.com/chushou/18_222030153_12768210x2811537048_155065727.htm","3月3日新上光明南路靓装修3房","145","3室2厅1卫","101","14356元/平米","南","低层","简装修","光明南路小区","番禺市桥北","市桥南阳里小学","1998年","222030153","2018-03-03","装修描述房源是2年前的装修，采用现代流行风格，大厅采用抛光白色瓷砖，蓝白色混合墙漆尽现别致风格。房间木地板，白色墙漆，温馨舒适。小区介绍光明南路小区物业是位于光明南路路，易发街商圈，光明南路小区是，交通便捷，光明南路小区的生活配套设施很好。核心卖点采光好，装修靓。周边配套光明南路小区物业是位于光明南路，易发街商圈，光明南路小区是，交通便捷，光明南路小区的生活配套设施，三堂肉菜市场，番山肉菜市场，繁华路步行街，银行，酒店，，光明南路小区外就有公交车站","['http://cdnsfb.soufunimg.com/viewimage/3/2018_3/3/M18/26/722ac1e85c3846c1abf70f7505ba0ed4/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/5781f72040ca4b45883b5b5daccc2076/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/2de7c8d292ff42d38ded02208a3d0a64/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/941b0f8236204dce80e1f53bc5256bea/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/ea438a6b82a9410fb223ea2994c01046/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/8e44df5957b74d5cb4783ccf3a7e85b5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/20129e07e5c847fd8bdc841c1677e994/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/070ea86021204a28a9ae56ab2838a60f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M18/26/c5258940473e4cdba96f912fd5a2afe9/126x82c.jpg']"
"431","http://esf.gz.fang.com/chushou/18_220696516_12504168x2811537048_165922587.htm","中洲公馆精装带产权送家电带阳台可","58","2室1厅1卫","35","16571元/平米","南北","高层","精装修","光明南路小区","番禺市桥北","市桥南阳里小学","2017年","220696516","2018-02-27","1.房型：格局方正，采光通风都很好，视野开阔景观靓。南向单位很少有放盘，机会难得，而且价钱也是比较优惠的一套2.装修：风格为中式，保养好，即买即可入住。3.位置：小区在花园位置，可以看花园，前后楼栋宽阔，是小区很好的位置。4.地段：小区门口有公交车总站，交通发达，配套完善，是一个成熟的小区。5.好礼相送：业主答应家具家电送，真正实现。6.产权：房子产权证齐，支业同意贷款商业贷款或者公积金贷款）。7.服务：与我公司签订合同后，我公司陪同过户等一系列问题。如想进一步了解此房屋的详细情况，请联系本人看楼。周边及交通：开发商一手新盘，大把笋盘，优惠多多，等你来选！洗衣店美容美发游泳池阅览室餐厅会所咖啡厅停车场儿童游乐场健身房我专业从事房产10年，只要你的信任和尊重，定能帮你找到满意的家。我公司现与多家按揭公司长期稳定合作，按国家新政策走，外地提供5年以上的纳税证明及证明。","['http://cdnsfb.soufunimg.com/viewimage/3/2018_1/13/M16/57/4c2a7f0125734f0f8403babd2ad4b6f2/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/fb306a0d6a3f45f78c6ee3ddf0010df0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/a4a5c93ca3d643658aa71653d7feb76e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/3a3ca81443e34f7ca1cf54ef7ff919f2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/7281348e67ae43a49ffebbdee3b9eaa4/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/117ae90962ed43fe82c82c2d57ac0321/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/49ea0d47bc0a40929d115e4f10b3a4a7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/364734f49bb64b468b4998fa50a79626/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/13/M16/57/26acc88377ef4980b3dea392fa03ebe6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/13/M16/57/d315894355ee478397f383af353fa216/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/13/M16/57/da280769c4204847a895836a8535c6e2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/13/M16/57/4cd6b022929b4f4fa700936d66ace38d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/13/M16/57/eb570688bdbe41bf9af7723805ad9c92/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/13/M16/57/58948a39d8174731b022a388327fa5d0/126x82c.jpg']"
"432","http://esf.gz.fang.com/chushou/18_217019116_12088316x2811537058_165824774.htm","近市桥3号线出口地理位置优越精装修大型商场就在家门口","125","3室2厅1卫","91","13736元/平米","南","中层","精装修","繁华路大院","番禺市桥北","市桥中心小学","1997年","217019116","2018-02-23","房源介绍1、户型：3房2厅1厨1卫1阳台，南北对流，东南北三面采光2、装修：精装，温馨舒适，家电家私齐全，3、面积：建筑面积91方4、朝向：南北通透，格局方正，全明户型，不靠路，恬静舒适5、产权：满五年，产权清晰，交易流程简单，全程有我陪同业主心态房东置换，诚心出售，价格可以再谈，欢迎看房，随时恭候您的来电小区配套小区地理位置好，配套设施齐全，交通便利，居民素质高，小区管理好服务介绍本人做房产多年，一直本着专业的房产知识，为您服务，我会在短的时间内帮您找到满意的房子，不让您错失任何好房子，更不让您每天为房子的事烦心，欢迎随时拨打我电话。","['http://img7.soufunimg.com/viewimage/agents/2015_07/29/M01/0B/F9/wKgELFW4lh2IRRN_AAA-w041wDsAAStlQLbQawAAD7b073/126x82.png','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M12/17/64/ChCE4VozWpeId9YAAAGb83LCp3MAA6KQwIEeb0AAZwL302/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M1E/17/64/ChCE4FozWp-IH4H8AAHuiMx5_8sAA6KMQCSttUAAe6g393/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M05/17/64/ChCE4VozWqCIQN8LAAGvwkoD-AwAA6KMAMBnCwAAa_a462/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M0C/17/64/ChCE4FozWqSINDbLAAIlS74zEkcAA6KQAE0qzcAAiVj692/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M1A/17/64/ChCE4lozWquIO6M-AAKuIUM8QlUAA6KIAK6gAkAAq45184/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M16/17/64/ChCE4VozWqyIE3eVAAFdV9I6CawAA6KRQFZokgAAV1v548/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/15/M1E/17/64/ChCE4lozWrSIW7T3AAHLm28bWZ4AA6KMQCePOcAAcuz176/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250740008239_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250740009875_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250740005469_000/126x82c.jpg']"
